type,id,taxon_name,collection_date,late_collection_date,collection_day,collection_month,county,elevation,locality,latitude,longitude,pop_gen
herbarium,GH422408,Streptanthus tortuosus,8/2/77,8/2/77,,,Unknown,2346,"Silver Creek, about 1 mile northeast of Lake Alpine on Ebbetts Pass Road",38.4887,-119.98517,
herbarium,YM-YOSE117790,Streptanthus tortuosus var. orbiculatus,7/1/03,7/1/03,,,Mariposa,2346,"NE OF HALF DOME AND S OF THE TRAIL LEADING TO THE SHOULDER OF HALF DOME, YOSEMITE NATIONAL PARK",37.74604497,-119.5238451,
herbarium,GH422339,Streptanthus tortuosus,8/15/03,8/15/03,,,Unknown,2346,Mt. Shasta,41.409726,-122.193397,
herbarium,UC137033,Streptanthus tortuosus var. orbiculatus,8/15/03,8/15/03,,,Siskiyou,2346,Mt. Shasta,41.40881,-122.19386,
herbarium,POM143648,Streptanthus tortuosus,8/15/03,8/15/03,,,Siskiyou,2348,Mt. Shasta,41.409726,-122.193397,
herbarium,JEPS99740,Streptanthus tortuosus var. orbiculatus,6/20/01,6/20/01,,,Madera,2350,Devils Postpile National Monument; E-facing 30% midslope in a dry white fir/Jeffrey pine/lodgepole pine forest with some western white pine; loose pumice over degrading granite.,37.62224,-119.08837,
seed_collection,WL2,Streptanthus tortuosus,,,,,,2020.115818,,38.8263,-120.25242,x
herbarium,HSC18966,Streptanthus tortuosus var. tortuosus,7/8/69,7/8/69,,,Siskiyou,2360,SW slope above Music Creek,41.33693,-122.97119,
herbarium,CAS-BOT-BC87557,Streptanthus tortuosus,8/9/09,8/9/09,,,El Dorado,2365,Lake Tahoe Region. Half Moon Lake.,38.89564,-120.1373,
herbarium,RSA0039982,Streptanthus tortuosus,6/26/14,6/26/14,,,Tulare,2374,"Sequoia National Forest; in the vicinity of Big Meadows, on the north side of Big Meadows Creek.",36.72782,-118.81686,
herbarium,GH422364,Streptanthus tortuosus,8/10/69,8/10/69,,,Unknown,2377,Mt. Shasta National Forest: S slope of Mt. Shasta,41.36444,-122.19028,
herbarium,CHSC60342,Streptanthus tortuosus var. orbiculatus,6/27/92,6/27/92,,,Shasta,2377,Lassen Volcanic National Park. Ridge between Chaos Crags and pumice flat (cirque) northwest of Crescent Crater.,40.516667,-121.509444,
herbarium,HSC589,Streptanthus tortuosus,8/23/67,8/23/67,,,Siskiyou,2378,"Head of Kidd Creek, E side of Black Mtn.",41.009,-122.9077,
herbarium,SFV6584,Streptanthus tortuosus,6/8/74,6/8/74,,,Tulare,2378,"Sierra Nevada 2.25 miles northeast of Highway 190 on US Forest Service Road to the Needles. Open, rocky, sandy slope (facing east).",36.12,-118.52,
herbarium,UC1949668,Streptanthus tortuosus,7/20/07,7/20/07,,,Tuolumne,2380,Rock outcrop 1/4 mile east of Benson Lake.,38.021744,-119.518,
herbarium,YM-YOSE216783,Streptanthus tortuosus var. orbiculatus,7/20/07,7/20/07,,,Tuolumne,2380,Rock outcrop 1/4 mile east of Benson Lake. .,38.02174193,-119.5180033,
herbarium,YM-YOSE216784,Streptanthus tortuosus var. orbiculatus,7/20/07,7/20/07,,,Tuolumne,2380,Rock outcrop 1/4 mile east of Benson Lake. .,38.02174193,-119.5180033,
seed_collection,YOSE3,Streptanthus tortuosus,,,,,,2387.991466,,37.71518,-119.58162,
herbarium,SD79848,Streptanthus tortuosus,10/9/69,10/9/69,,,Siskiyou,2400,"Timberline, Mt. Shasta.",41.5,-122.16667,
herbarium,SBBG35211,Streptanthus tortuosus var. orbiculatus,7/2/50,7/2/50,,,Alpine,2407,Alpine County [no specific locality],38.695,-119.7795,
herbarium,CAS-BOT-BC87810,Streptanthus tortuosus,8/23/60,8/23/60,,,Shasta,2407,Lassen Volcanic National Park. Lassen Loop above Little Hot Springs Valley.,40.4657,-121.5205,
herbarium,JEPS72070,Streptanthus tortuosus var. orbiculatus,7/6/64,7/6/64,,,El Dorado,2407,trailside from Upper Echo Lake to Desolation Valley (about 2 1/2 mi above Upper Lake),38.87092,-120.07336,
herbarium,JEPS54012,Streptanthus tortuosus,8/28/18,8/28/18,,,El Dorado,2407,above Fallen Leaf; Heather Lake,38.87886,-120.13721,
herbarium,GMDRC8968,Streptanthus tortuosus,6/19/15,6/19/15,,,Tulare,2409,"Sierra Nevada: Sequoia Natl. Forest; headwaters of Woodward Cr., 1.5 mi. NE of Hwy 198, 5 mi. E of General Grant Grove, 2 mi. W of Big Mdw Campgrd",36.717217,-118.870333,
herbarium,UCR278066,Streptanthus tortuosus,6/19/15,6/19/15,,,Tulare,2409,"Sierra Nevada Range, Sequoia National Forest, headwaters of Woodward Creek, 1.5 miles northeast of Hwy 198, 5 miles east of General Grant Grove, 2 miles west of Big Meadow Campground",36.71722,-118.87033,
herbarium,CHSC118016,Streptanthus tortuosus var. orbiculatus,7/11/08,7/11/08,,,El Dorado,2421,"Northern Sierra Nevada Mountains; Tragedy Spring Road, 8.0 miles southwest of Kirkwood and 0.1 mile north of its junction with CA-88.",38.638889,-120.143056,
herbarium,UCR197812,Streptanthus tortuosus var. orbiculatus,7/11/08,7/11/08,,,El Dorado,2421,"Northern Sierra Nevada Mountains, Tragedy Spring Road, 8.0 miles southwest of Kirkwood and 0.1 mile north of its junction with CA-88",38.63889,-120.14306,
herbarium,RSA751088,Streptanthus tortuosus,7/11/08,7/11/08,,,El Dorado,2421,"Tragedy Spring Road, 8.0 miles southwest of Kirkwood and 0.1 mile north of its junction with CA-88",38.638889,-120.143056,
herbarium,CAS-BOT-BC87533,Streptanthus tortuosus,7/1/31,7/1/31,,,El Dorado,2438,Camp Sacramento.,38.80331,-120.11696,
herbarium,UC532203,Streptanthus tortuosus,6/18/34,6/18/34,,,El Dorado,2438,Lake Maude Wright's Lake Area,38.891098,-120.2091,
herbarium,UC1613434,Streptanthus tortuosus,7/19/34,7/19/34,,,El Dorado,2438,above Horsetail Falls (off Placerville Hwy.),38.830578,-120.1223,
herbarium,LA51448,Streptanthus tortuosus,7/9/36,7/9/36,,,Tuolumne,2438,"Research Reserve Quadrant 8, Yosemite National Park",37.833,-119.67,
herbarium,CAS-BOT-BC87856,Streptanthus tortuosus,8/21/38,8/21/38,,,Siskiyou,2438,Mount Shasta. Above Horse Camp and around the Horse Camp fountain overflow.,41.37719,-122.222,
herbarium,CAS-BOT-BC87959,Streptanthus tortuosus,8/21/38,8/21/38,,,Siskiyou,2438,Mount Shasta. Around the various water supply springs above Horse Camp and around Horse Camp fountain overflow.,41.37513,-122.2238,
herbarium,GH422283,Streptanthus tortuosus,8/21/38,8/21/38,,,Unknown,2438,Mt. Shasta,41.40527,-122.19595,
herbarium,GH422389,Streptanthus tortuosus,8/21/38,8/21/38,,,Unknown,2438,"Horse Camp Flats, Flora of Mount Shasta",41.36042,-122.24693,
herbarium,LA29216,Streptanthus tortuosus,7/3/39,7/3/39,,,Madera,2438,Upper Soda Springs,37.628,-119.085,
herbarium,CAS-BOT-BC87852,Streptanthus tortuosus,7/25/40,7/25/40,,,Siskiyou,2438,"Along the pathway above Horse Camp Lodge, Mount Shasta.",41.37513,-122.223244,
herbarium,UC725573,Streptanthus tortuosus var. orbiculatus,7/25/40,7/25/40,,,Siskiyou,2438,along stony pathway above Horse Camp Lodge,41.37513,-122.22324,
herbarium,SBBG21342,Streptanthus tortuosus var. orbiculatus,8/9/41,8/9/41,,,Alpine,2438,near Twin Lake,38.61,-119.941,
herbarium,UC793010,Streptanthus tortuosus,6/30/47,6/30/47,,,Alpine,2438,Charity Valley,38.66639,-119.91278,
herbarium,UC1543772,Streptanthus tortuosus var. orbiculatus,8/27/48,8/27/48,,,Shasta,2438,Loop Hwy at water fountain below Emerald Lake; Lassen Volcanic National Park,40.468105,-121.517654,
herbarium,UCD116115,Streptanthus tortuosus,7/16/50,7/16/50,,,Shasta,2438,south side of Lassen Peak.,40.476029,-121.499083,
herbarium,SDSU1282,Streptanthus tortuosus var. orbiculatus,8/6/62,8/6/62,,,Siskiyou,2438,"Mt. Shasta, Shasta National Forest.",41.40933,-122.19496,
herbarium,SDSU1276,Streptanthus tortuosus var. orbiculatus,7/19/64,7/19/64,,,Fresno,2438,"Badger Flat east of Huntington Lake, Sierra National Forest.",37.240345,-119.19856,
herbarium,SJSU8319,Streptanthus tortuosus,7/13/65,7/13/65,,,Siskiyou,2438,"slope above Horse Camp, SW slope of Mt Shasta",41.3735,-122.226,
herbarium,CAS-BOT-BC87870,Streptanthus tortuosus,8/10/69,8/10/69,,,Siskiyou,2438,Mount Shasta National Forest. South slope of Mount Shasta. Above ski lodge.,41.3612,-122.2023,
herbarium,CAS-BOT-BC87882,Streptanthus tortuosus,8/10/71,8/10/71,,,Tehama,2438,South Yolla Bolly Mountain.,40.0382,-122.85311,
herbarium,UCD150491,Streptanthus tortuosus,8/27/71,8/27/71,,,El Dorado,2438,"Tahoe Basin, southeastern Desolation Valley, section 28, lower end of Lake Lucille, plot MF1.",38.86,-120.111944,
herbarium,CAS-BOT-BC87481,Streptanthus tortuosus,7/26/00,7/26/00,,,Unknown,2438,Summit.,39.3278,-120.394,
herbarium,UC61647,Streptanthus tortuosus var. orbiculatus,9/1/02,9/30/02,,,Siskiyou,2438,Horse Camp Mt. Shasta,41.37237,-122.22893,
herbarium,UC212466,Streptanthus tortuosus var. orbiculatus,9/7/02,9/7/02,,,Siskiyou,2438,Mt. Shasta,41.40881,-122.19386,
herbarium,UC402746,Streptanthus tortuosus,8/14/08,8/14/08,,,Mono,2438,Vicinity of Lundy,38.027,-119.2434,
herbarium,UC455751,Streptanthus tortuosus,7/22/11,7/22/11,,,Siskiyou,2438,Horse Camp Mt. Shasta,41.37237,-122.22893,
herbarium,UC10899,Streptanthus tortuosus,1862-01-01,1862-12-31,,,Siskiyou,2438,in dry ravine Mt. Shasta,41.40888,-122.19552,
herbarium,UC10860,Streptanthus tortuosus,1862-09-16,1862-09-16,,,Siskiyou,2438,Mount Shasta,41.40888,-122.19552,
herbarium,CAS-BOT-BC87503,Streptanthus tortuosus,1892-10-01,1892-10-01,,,Amador,2438,Sequoia Region. Silver Lake.,38.65582,-120.1155,
herbarium,CAS-BOT-BC87566,Streptanthus tortuosus,1899-07-01,1899-07-01,,,El Dorado,2438,"Glenn Alpine, upper base Mount Tallac, near Lake Tahoe.",38.906,-120.09876,
herbarium,RSA429550,Streptanthus tortuosus,8/23/31,8/23/31,,,Tulare,2439,"Cloudy [= Cloud] Canyon, Upper Kings River Basin. Sierra Nevada Mtns.",36.688441,-118.552572,
herbarium,RSA429537,Streptanthus tortuosus,7/9/34,7/9/34,,,Tuolumne,2439,"Tenaya Lake, Yosemite National Park.",37.829189,-119.458122,
herbarium,UCR9082,Streptanthus tortuosus,8/3/67,8/3/67,,,Madera,2439,"Sierra Nevada Mtns., Minaret Falls",37.64083,-119.09389,
herbarium,HSC12731,Streptanthus tortuosus,7/19/70,7/19/70,,,Mono,2439,"Canyon 3 mi. above Lundy Lake off Hwy. 395, 7 mi. N of Lee Vining",38.0346,-119.2073,
herbarium,POM143368,Streptanthus tortuosus,9/7/02,9/7/02,,,Siskiyou,2439,Mt. Shasta,41.409726,-122.193397,
herbarium,POM143407,Streptanthus tortuosus,7/24/23,7/24/23,,,Mariposa,2439,"Porcupine Creek, Yosemite National Park.",37.80775,-119.56558,
herbarium,SD53403,Streptanthus tortuosus,8/6/62,8/6/62,,,Siskiyou,2440,Mt. Shasta,41.3642,-122.1997,
herbarium,SD60978,Streptanthus tortuosus,7/19/64,7/19/64,,,Fresno,2440,"Badger Flat east of Huntington Lake, Sierra National Forest.",37.24034,-119.19856,
herbarium,UCR234615,Streptanthus tortuosus var. tortuosus,8/19/11,8/19/11,,,Alpine,2451,"Northern Sierra Nevada Mountains, Tamarack Road, 1.2 miles east of its junction with Blue Lakes Road",38.61278,-119.90694,
herbarium,CHSC64081,Streptanthus tortuosus var. orbiculatus,7/15/88,7/15/88,,,Plumas,2452,"On top of Mt. Harkness, within 50 ft of lookout tower.",40.439722,-121.308056,
herbarium,SJSU3835,Streptanthus tortuosus,7/25/63,7/25/63,,,Tuolumne,2465,"White Wolf, Yosemite National Park",37.8693,-119.65,
seed_collection,YOSE5,Streptanthus tortuosus,,,,,,2466.930814,,37.85786,-119.64779,
herbarium,CAS-BOT-BC87496,Streptanthus tortuosus,8/12/33,8/12/33,,,Alpine,2468,Sierra Nevada. East Blue Lake. East side of lake.,38.614544,-119.93155,
herbarium,GH422281,Streptanthus tortuosus,8/12/33,8/12/33,,,Unknown,2468,Sierra Nevada. East Blue Lake. E. side of lake,38.613978,-119.931347,
herbarium,UCR253099,Streptanthus tortuosus var. tortuosus,7/14/13,7/14/13,,,Alpine,2468,"Northern Sierra Nevada Mountains, Blue Lakes Road, 0.35 mile south of its junction with Tamarack/Sunset Lake Road",38.61583,-119.91611,
seed_collection,YOSE7,Streptanthus tortuosus,,,,,,2469.978665,,37.80903,-119.56605,
herbarium,RSA7266,Streptanthus tortuosus,8/12/33,8/12/33,,,Alpine,2470,NW side of East Blue Lake,38.615453,-119.935982,
herbarium,HSC40476,Streptanthus tortuosus,6/27/74,6/27/74,,,Trinity,2470,Slopes to top of Silago Peak,40.94399,-122.89888,
herbarium,CAS-BOT-BC87921,Streptanthus tortuosus,7/20/62,7/20/62,,,Tulare,2484,Sierra Nevada. The Needles. Southern Tulare county.,36.109,-118.483,
herbarium,CAS-BOT-BC87922,Streptanthus tortuosus,7/20/62,7/20/62,,,Tulare,2484,Sierra Nevada. The Needles. Southern Tulare county.,36.109,-118.483,
herbarium,SBBG14937,Streptanthus tortuosus var. orbiculatus,7/20/62,7/20/62,,,Tulare,2484,The Needles,36.109,-118.483,
herbarium,CAS-BOT-BC87601,Streptanthus tortuosus,7/29/75,7/29/75,,,Fresno,2484,Sierra Nevada. Lost Canyon on east side of Courwright Road ca. 7.5 mile north of junction with McKinley Grove Road.,37.07288,-118.96867,
herbarium,UCR187343,Streptanthus tortuosus var. orbiculatus,9/3/06,9/3/06,,,Fresno,2485,"Central Sierra Nevada, 500 m SE of Courtright Reservoir Dam, on granite slopes leading up to big dome",37.07583,-118.96583,
herbarium,RSA718886,Streptanthus tortuosus,9/3/06,9/3/06,,,Fresno,2485,"500m SE of Courtright Resevoir Dam, on granite slopes leading up to big dome.",37.07585,-118.965733,
herbarium,HSC46741,Streptanthus tortuosus,8/15/74,8/15/74,,,Trinity,2488,Summit of Siligo Peak,40.9461,-122.901,
herbarium,CHSC108597,Streptanthus tortuosus,8/28/11,8/28/11,,,Alpine,2496,Northern High Sierra Nevada. Along the rough dirt road from Twin Lake to Meadow Lake.,38.611111,-119.946111,
herbarium,GH422380,Streptanthus tortuosus,8/18/38,8/18/38,,,Unknown,2499,Mt. Shasta,41.40527,-122.19595,
herbarium,GH422381,Streptanthus tortuosus,8/18/38,8/18/38,,,Unknown,2499,Mt. Shasta,41.40527,-122.19595,
herbarium,CAS-BOT-BC87499,Streptanthus tortuosus,6/14/62,6/14/62,,,Alpine,2499,Meiss Lake.,38.73583,-120.01167,
herbarium,LA85205,Streptanthus tortuosus,7/10/65,7/10/65,,,Tuolumne,2499,"Yosemite National Park, Tioga Road",37.857,-119.64,
seed_collection,WL3,Streptanthus tortuosus,,,,,,2137.762877,,38.83528,-120.23824,x
herbarium,UCR255371,Streptanthus tortuosus,6/18/14,6/18/14,,,Mono,2524,"Eastern Sierra Nevada Mtns., Lundy Canyon trail, Mill Creek drainage, west of Mono Lake; c. 0.2 mile above trailhead",38.02172,-119.26683,
herbarium,UCD100994,Streptanthus tortuosus,7/23/08,7/23/08,,,Tuolumne,2525,Yosemite National Park.0.5 miles south of Siesta Lake.,37.841944,-119.661111,
herbarium,YM-YOSE230694,Streptanthus tortuosus,7/23/08,7/23/08,,,Unknown,2525,Tuolumne County: Yosemite National Park.0.5 miles south of Siesta Lake.,37.841944,-120.338889,
herbarium,PASA2067,Streptanthus tortuosus var. orbiculatus,8/15/30,8/15/30,,,Mariposa,2529,Lake Tenaya Region. Rocky terrain in Murphy creek,37.834118,-119.463137,
herbarium,CAS-BOT-BC87700,Streptanthus tortuosus,7/21/40,7/21/40,,,Mono,2529,"Barney Lake, 18 miles southwest of Bridgeport.",38.1398,-119.4387,
herbarium,UC1005029,Streptanthus tortuosus var. orbiculatus,7/21/40,7/21/40,,,Mono,2529,18 mi sw Bridgeport; Barney Lake,38.1398,-119.4387,
herbarium,GH422378,Streptanthus tortuosus,8/22/60,8/22/60,,,Unknown,2529,"Panther Meadows, Mt. Shasta",41.35497,-122.20028,
herbarium,UC1188081,Streptanthus tortuosus var. orbiculatus,8/22/60,8/22/60,,,Siskiyou,2529,Panther Meadows Mt. Shasta,41.36737,-122.19556,
herbarium,JEPS72068,Streptanthus tortuosus var. orbiculatus,7/20/72,7/20/72,,,El Dorado,2529,near Lake Gilmore,38.89584,-120.11559,
herbarium,RSA142606,Streptanthus tortuosus,8/22/60,8/22/60,,,Siskiyou,2530,"Panther Meadows, Mount Shasta",38.5066,-122.7314,
herbarium,CAS-BOT-BC87936,Streptanthus tortuosus,7/23/42,7/23/42,,,Tulare,2560,"Sequoia National Forest. Rattlesnake Creek Pasture, trail between Franklin Pass and Kern River.",36.408189,-118.452805,
herbarium,CAS-BOT-BC87501,Streptanthus tortuosus,7/15/74,7/15/74,,,Alpine,2560,Carson Pass. About 1.3 mile north of Burnside Lake.,38.73289,-119.890106,
herbarium,UCD116421,Streptanthus tortuosus,7/15/74,7/15/74,,,Alpine,2560,"Carson Pass, about 1.3 miles north of Burnside Lake.",38.731317,-119.88972,
herbarium,CAS-BOT-BC87761,Streptanthus tortuosus,7/28/76,7/28/76,,,Nevada,2560,"White Rock Lake, one mile southwest of Mount Lola on a ridge south of the lake.",39.419753,-120.383688,
herbarium,POM255484,Streptanthus tortuosus,7/21/40,7/21/40,,,Mono,2561,Barney Lake. 18 miles SW of Bridgeport.,38.1398,-119.4387,
herbarium,YM-YOSE65280,Streptanthus tortuosus,7/27/37,7/27/37,,,Tuolumne,2590,EAST MAHAN RIDGE,38.071403,-119.660967,
herbarium,UCSB2476,Streptanthus tortuosus,8/12/46,8/12/46,,,Mariposa,2590,"Dome north of Tenaya Lake, Yosemite National Park",37.837473,-119.456699,
herbarium,CAS-BOT-BC87667,Streptanthus tortuosus,5/31/47,5/31/47,,,Mariposa,2590,"Yosemite National Park. Porcupine Flat, 0.5 mile from Tenaya Lake.",37.806896,-119.563859,
herbarium,UC1292657,Streptanthus tortuosus,5/31/47,5/31/47,,,Mariposa,2590,"1 mi n from Tenaya Lake; Yosemite N.P., Porcupine Flat",37.817067,-119.51073,
herbarium,UC1036258,Streptanthus tortuosus var. orbiculatus,8/18/52,8/18/52,,,Shasta,2590,near base Lassen Peak Trail; Lassen Volcanic National Park,40.47589,-121.50491,
herbarium,GH422407,Streptanthus tortuosus,7/7/59,7/7/59,,,Unknown,2590,Sierra Nevada: Nelson Mountain,37.09,-119.04833,
herbarium,CAS-BOT-BC87993,Streptanthus tortuosus,6/17/61,6/17/61,,,Tuolumne,2590,Deadman Creek 0.5 mile below Blue Canyon.,38.318501,-119.67062,
herbarium,CAS-BOT-BC87931,Streptanthus tortuosus,7/19/69,7/19/69,,,Tulare,2590,Sierra Nevada. Mineral King. Mountainside just south of Crystal Creek.,36.431899,-118.584729,
herbarium,CAS-BOT-BC87932,Streptanthus tortuosus,7/19/69,7/19/69,,,Tulare,2590,Sierra Nevada. Mineral King. Mountainside just south of Crystal Creek.,36.431899,-118.584729,
herbarium,CLARK-A1045-1416,Streptanthus tortuosus var. orbiculatus,8/6/77,8/6/77,,,Mariposa,2590,Sierra Nevada Porcupine Flats Campground; dry slope under pines; ; Yosemite Falls 7.5'Q,37.8092,-119.5651,
herbarium,JEPS54019,Streptanthus tortuosus var. orbiculatus,7/5/00,7/5/00,,,Tulare,2590,"n line of park near Mt. Silliman; Sierra Nevada Mountains, Sequoia Park",36.643333,-118.69471,
herbarium,CAS-BOT-BC87538,Streptanthus tortuosus,7/29/11,7/29/11,,,El Dorado,2590,"Lake Tahoe Region. Fallen Leaf Trail, Mount Tallac.",38.906,-120.09893,
seed_collection,YOSE8,Streptanthus tortuosus,,,,,,2590.97836,,37.81117,-119.48624,
herbarium,RSA600648,Streptanthus tortuosus var. orbiculatus,7/7/59,7/7/59,,,Fresno,2591,Sierra Nevada: Nelson Mountain.,37.09,-119.04833,
herbarium,CLARK-A1045-1245,Streptanthus tortuosus,7/3/77,7/3/77,,,Mono,2591,"Sierra Nevada Tioga Pass grade, rocky slope; ; Tioga Pass 7.5'Q",37.9116,-119.258,
herbarium,POM123659,Streptanthus tortuosus,7/29/11,7/29/11,,,El Dorado,2591,"Fallen Leaf Trail, Mt Tallac.",38.906,-120.09893,
seed_collection,YOSE1,Streptanthus tortuosus,,,,,,2140.505943,High elevation sites. Sites 1-3 lie along Glacier Point in numerical order from W-E. Sites 4-11 lie along Tioga Pass in numerical order from W-E.,37.66374,-119.62484,x
herbarium,SFV16868,Streptanthus tortuosus,7/30/96,7/30/96,,,Alpine,2600,Sierra Nevada Near Woods Lake.,38.68333333,-120.0166667,
herbarium,UCD35819,Streptanthus tortuosus,8/14/62,8/14/62,,,Alpine,2613,"Carson Pass Summit, State Hwy. 88.",38.70393,-119.96701,
herbarium,CAS-BOT-BC87625,Streptanthus tortuosus,8/16/58,8/16/58,,,Madera,2621,Sierra Nevada. East Fork of Granite Creek.,37.5701,-119.265,
herbarium,UCD116420,Streptanthus tortuosus,6/16/74,6/16/74,,,Alpine,2621,"Carson Pass, 0.75 mile NNE of Emigrant Lake.",38.671416,-120.030547,
herbarium,CHSC38075,Streptanthus tortuosus,7/14/82,7/14/82,,,Shasta,2621,"NE ridge of Brokeoff Mountain, Lassen Volcanic National Park.",40.446667,-121.558333,
herbarium,CAS-BOT-BC475142,Streptanthus tortuosus,7/20/82,7/20/82,,,Tulare,2621,"Southern Sierra Nevada, Sequoia National Forest. Kern River Basin. SE slope of Slate Mountain, SW of Peppermint Heliport",36.079167,-118.566667,
herbarium,GH422396,Streptanthus tortuosus,7/17/07,7/17/07,,,Unknown,2621,Tuolumne Meadows,37.87438,-119.37504,
herbarium,GH422397,Streptanthus tortuosus,7/17/07,7/17/07,,,Unknown,2621,Tuolumne Meadows,37.87438,-119.37504,
herbarium,GH422367,Streptanthus tortuosus,8/4/13,8/4/13,,,Unknown,2621,Rubicon Peak,38.98743,-120.13322,
herbarium,RSA88611,Streptanthus tortuosus,7/16/51,7/16/51,,,Tulare,2622,Eagle Lake Trail. Mineral King and vicinity.,36.427125,-118.60078,
herbarium,UCD116307,Streptanthus tortuosus,6/30/84,6/30/84,,,Alpine,2630,"4 km east of Caples Lake, south side of Carson Pass on Highway 88.",38.692902,-119.987564,
herbarium,RSA0097157,Streptanthus tortuosus,7/17/12,7/17/12,,,Tuolumne,2631,"Sierra Nevada; along Hwy 108 about 1.5 mi. west of Sonora Pass, 11.5 mi. east of Dardanelle.",38.317467,-119.669017,
seed_collection,YOSE9,Streptanthus tortuosus,,,,,,2633.648278,,37.8779,-119.35304,
herbarium,CAS-BOT-BC87963,Streptanthus tortuosus,8/22/45,8/22/45,,,Tuolumne,2636,"1.6 mile above Chipmunk Flat, Sonora Pass Road.",38.31823,-119.66403,
herbarium,GH422398,Streptanthus tortuosus,8/22/45,8/22/45,,,Unknown,2636,"1.6 miles above Chipmunk Flat, Sonora Pass Road",38.31823,-119.66403,
herbarium,RSA34835,Streptanthus tortuosus,8/22/45,8/22/45,,,Tuolumne,2637,"1.6 miles above Chipmunk Flat, Sonora Pass Road.",38.31823,-119.66403,
